distribution,x,pdf
"0",721,0.001
"0",722,0.001
"0",723,0.001
"0",724,0.001
"0",725,0.001
"0",726,0.001
"0",727,0.001
"0",728,0.001
"0",729,0.001
"0",730,0.001
"0",731,0.001
"0",732,0.001
"0",733,0.001
"0",734,0.001
"0",735,0.001
"0",736,0.001
"0",737,0.001
"0",738,0.001
"0",739,0.001
"0",740,0.001
"0",741,0.001
"0",742,0.001
"0",743,0.001
"0",744,0.001
"0",745,0.001
"0",746,0.001
"0",747,0.001
"0",748,0.001
"0",749,0.001
"0",750,0.001
"0",751,0.001
"0",752,0.001
"0",753,0.001
"0",754,0.001
"0",755,0.001
"0",756,0.001
"0",757,0.001
"0",758,0.001
"0",759,0.001
"0",760,0.001
"0",761,0.001
"0",762,0.001
"0",763,0.001
"0",764,0.001
"0",765,0.001
"0",766,0.001
"0",767,0.001
"0",768,0.001
"0",769,0.001
"0",770,0.001
"0",771,0.001
"0",772,0.001
"0",773,0.001
"0",774,0.001
"0",775,0.001
"0",776,0.001
"0",777,0.001
"0",778,0.001
"0",779,0.001
"0",780,0.001
"0",781,0.001
"0",782,0.001
"0",783,0.001
"0",784,0.001
"0",785,0.001
"0",786,0.001
"0",787,0.001
"0",788,0.001
"0",789,0.001
"0",790,0.001
"0",791,0.001
"0",792,0.001
"0",793,0.001
"0",794,0.001
"0",795,0.001
"0",796,0.001
"0",797,0.001
"0",798,0.001
"0",799,0.001
"0",800,0.001
"0",801,0.001
"0",802,0.001
"0",803,0.001
"0",804,0.001
"0",805,0.001
"0",806,0.001
"0",807,0.001
"0",808,0.001
"0",809,0.001
"0",810,0.001
"0",811,0.001
"0",812,0.001
"0",813,0.001
"0",814,0.001
"0",815,0.001
"0",816,0.001
"0",817,0.001
"0",818,0.001
"0",819,0.001
"0",820,0.001
"0",821,0.001
"0",822,0.001
"0",823,0.001
"0",824,0.001
"0",825,0.001
"0",826,0.001
"0",827,0.001
"0",828,0.001
"0",829,0.001
"0",830,0.001
"0",831,0.001
"0",832,0.001
"0",833,0.001
"0",834,0.001
"0",835,0.001
"0",836,0.001
"0",837,0.001
"0",838,0.001
"0",839,0.001
"0",840,0.001
"0",841,0.001
"0",842,0.001
"0",843,0.001
"0",844,0.001
"0",845,0.001
"0",846,0.001
"0",847,0.001
"0",848,0.001
"0",849,0.001
"0",850,0.001
"0",851,0.001
"0",852,0.001
"0",853,0.001
"0",854,0.001
"0",855,0.001
"0",856,0.001
"0",857,0.001
"0",858,0.001
"0",859,0.001
"0",860,0.001
"0",861,0.001
"0",862,0.001
"0",863,0.001
"0",864,0.001
"0",865,0.001
"0",866,0.001
"0",867,0.001
"0",868,0.001
"0",869,0.001
"0",870,0.001
"0",871,0.001
"0",872,0.001
"0",873,0.001
"0",874,0.001
"0",875,0.001
"0",876,0.001
"0",877,0.001
"0",878,0.001
"0",879,0.001
"0",880,0.001
"0",881,0.001
"0",882,0.001
"0",883,0.001
"0",884,0.001
"0",885,0.001
"0",886,0.001
"0",887,0.001
"0",888,0.001
"0",889,0.001
"0",890,0.001
"0",891,0.001
"0",892,0.001
"0",893,0.001
"0",894,0.001
"0",895,0.001
"0",896,0.001
"0",897,0.001
"0",898,0.001
"0",899,0.001
"0",900,0.001
"0",901,0.001
"0",902,0.001
"0",903,0.001
"0",904,0.001
"0",905,0.001
"0",906,0.001
"0",907,0.001
"0",908,0.001
"0",909,0.001
"0",910,0.001
"0",911,0.001
"0",912,0.001
"0",913,0.001
"0",914,0.001
"0",915,0.001
"0",916,0.001
"0",917,0.001
"0",918,0.001
"0",919,0.001
"0",920,0.001
"0",921,0.001
"0",922,0.001
"0",923,0.001
"0",924,0.001
"0",925,0.001
"0",926,0.001
"0",927,0.001
"0",928,0.001
"0",929,0.001
"0",930,0.001
"0",931,0.001
"0",932,0.001
"0",933,0.001
"0",934,0.001
"0",935,0.001
"0",936,0.001
"0",937,0.001
"0",938,0.001
"0",939,0.001
"0",940,0.001
"0",941,0.001
"0",942,0.001
"0",943,0.001
"0",944,0.001
"0",945,0.001
"0",946,0.001
"0",947,0.001
"0",948,0.001
"0",949,0.001
"0",950,0.001
"0",951,0.001
"0",952,0.001
"0",953,0.001
"0",954,0.001
"0",955,0.001
"0",956,0.001
"0",957,0.001
"0",958,0.001
"0",959,0.001
"0",960,0.001
"0",961,0.001
"0",962,0.001
"0",963,0.001
"0",964,0.001
"0",965,0.001
"0",966,0.001
"0",967,0.001
"0",968,0.001
"0",969,0.001
"0",970,0.001
"0",971,0.001
"0",972,0.001
"0",973,0.001
"0",974,0.001
"0",975,0.001
"0",976,0.001
"0",977,0.001
"0",978,0.001
"0",979,0.001
"0",980,0.001
"0",981,0.001
"0",982,0.001
"0",983,0.001
"0",984,0.001
"0",985,0.001
"0",986,0.001
"0",987,0.001
"0",988,0.001
"0",989,0.001
"0",990,0.001
"0",991,0.001
"0",992,0.001
"0",993,0.001
"0",994,0.001
"0",995,0.001
"0",996,0.001
"0",997,0.001
"0",998,0.001
"0",999,0.001
"0",1000,0.001
"0",1001,0.001
"0",1002,0.001
"0",1003,0.001
"0",1004,0.001
"0",1005,0.001
"0",1006,0.001
"0",1007,0.001
"0",1008,0.001
"0",1009,0.001
"0",1010,0.001
"0",1011,0.001
"0",1012,0.001
"0",1013,0.001
"0",1014,0.001
"0",1015,0.001
"0",1016,0.001
"0",1017,0.001
"0",1018,0.001
"0",1019,0.001
"0",1020,0.001
"0",1021,0.001
"0",1022,0.001
"0",1023,0.001
"0",1024,0.001
"0",1025,0.001
"0",1026,0.001
"0",1027,0.001
"0",1028,0.001
"0",1029,0.001
"0",1030,0.001
"0",1031,0.001
"0",1032,0.001
"0",1033,0.001
"0",1034,0.001
"0",1035,0.001
"0",1036,0.001
"0",1037,0.001
"0",1038,0.001
"0",1039,0.001
"0",1040,0.001
"0",1041,0.001
"0",1042,0.001
"0",1043,0.001
"0",1044,0.001
"0",1045,0.001
"0",1046,0.001
"0",1047,0.001
"0",1048,0.001
"0",1049,0.001
"0",1050,0.001
"0",1051,0.001
"0",1052,0.001
"0",1053,0.001
"0",1054,0.001
"0",1055,0.001
"0",1056,0.001
"0",1057,0.001
"0",1058,0.001
"0",1059,0.001
"0",1060,0.001
"0",1061,0.001
"0",1062,0.001
"0",1063,0.001
"0",1064,0.001
"0",1065,0.001
"0",1066,0.001
"0",1067,0.001
"0",1068,0.001
"0",1069,0.001
"0",1070,0.001
"0",1071,0.001
"0",1072,0.001
"0",1073,0.001
"0",1074,0.001
"0",1075,0.001
"0",1076,0.001
"0",1077,0.001
"0",1078,0.001
"0",1079,0.001
"0",1080,0.001
"0",1081,0.001
"0",1082,0.001
"0",1083,0.001
"0",1084,0.001
"0",1085,0.001
"0",1086,0.001
"0",1087,0.001
"0",1088,0.001
"0",1089,0.001
"0",1090,0.001
"0",1091,0.001
"0",1092,0.001
"0",1093,0.001
"0",1094,0.001
"0",1095,0.001
"0",1096,0.001
"0",1097,0.001
"0",1098,0.001
"0",1099,0.001
"0",1100,0.001
"0",1101,0.001
"0",1102,0.001
"0",1103,0.001
"0",1104,0.001
"0",1105,0.001
"0",1106,0.001
"0",1107,0.001
"0",1108,0.001
"0",1109,0.001
"0",1110,0.001
"0",1111,0.001
"0",1112,0.001
"0",1113,0.001
"0",1114,0.001
"0",1115,0.001
"0",1116,0.001
"0",1117,0.001
"0",1118,0.001
"0",1119,0.001
"0",1120,0.001
"0",1121,0.001
"0",1122,0.001
"0",1123,0.001
"0",1124,0.001
"0",1125,0.001
"0",1126,0.001
"0",1127,0.001
"0",1128,0.001
"0",1129,0.001
"0",1130,0.001
"0",1131,0.001
"0",1132,0.001
"0",1133,0.001
"0",1134,0.001
"0",1135,0.001
"0",1136,0.001
"0",1137,0.001
"0",1138,0.001
"0",1139,0.001
"0",1140,0.001
"0",1141,0.001
"0",1142,0.001
"0",1143,0.001
"0",1144,0.001
"0",1145,0.001
"0",1146,0.001
"0",1147,0.001
"0",1148,0.001
"0",1149,0.001
"0",1150,0.001
"0",1151,0.001
"0",1152,0.001
"0",1153,0.001
"0",1154,0.001
"0",1155,0.001
"0",1156,0.001
"0",1157,0.001
"0",1158,0.001
"0",1159,0.001
"0",1160,0.001
"0",1161,0.001
"0",1162,0.001
"0",1163,0.001
"0",1164,0.001
"0",1165,0.001
"0",1166,0.001
"0",1167,0.001
"0",1168,0.001
"0",1169,0.001
"0",1170,0.001
"0",1171,0.001
"0",1172,0.001
"0",1173,0.001
"0",1174,0.001
"0",1175,0.001
"0",1176,0.001
"0",1177,0.001
"0",1178,0.001
"0",1179,0.001
"0",1180,0.001
"0",1181,0.001
"0",1182,0.001
"0",1183,0.001
"0",1184,0.001
"0",1185,0.001
"0",1186,0.001
"0",1187,0.001
"0",1188,0.001
"0",1189,0.001
"0",1190,0.001
"0",1191,0.001
"0",1192,0.001
"0",1193,0.001
"0",1194,0.001
"0",1195,0.001
"0",1196,0.001
"0",1197,0.001
"0",1198,0.001
"0",1199,0.001
"0",1200,0.001
"0",1201,0.001
"0",1202,0.001
"0",1203,0.001
"0",1204,0.001
"0",1205,0.001
"0",1206,0.001
"0",1207,0.001
"0",1208,0.001
"0",1209,0.001
"0",1210,0.001
"0",1211,0.001
"0",1212,0.001
"0",1213,0.001
"0",1214,0.001
"0",1215,0.001
"0",1216,0.001
"0",1217,0.001
"0",1218,0.001
"0",1219,0.001
"0",1220,0.001
"0",1221,0.001
"0",1222,0.001
"0",1223,0.001
"0",1224,0.001
"0",1225,0.001
"0",1226,0.001
"0",1227,0.001
"0",1228,0.001
"0",1229,0.001
"0",1230,0.001
"0",1231,0.001
"0",1232,0.001
"0",1233,0.001
"0",1234,0.001
"0",1235,0.001
"0",1236,0.001
"0",1237,0.001
"0",1238,0.001
"0",1239,0.001
"0",1240,0.001
"0",1241,0.001
"0",1242,0.001
"0",1243,0.001
"0",1244,0.001
"0",1245,0.001
"0",1246,0.001
"0",1247,0.001
"0",1248,0.001
"0",1249,0.001
"0",1250,0.001
"0",1251,0.001
"0",1252,0.001
"0",1253,0.001
"0",1254,0.001
"0",1255,0.001
"0",1256,0.001
"0",1257,0.001
"0",1258,0.001
"0",1259,0.001
"0",1260,0.001
"0",1261,0.001
"0",1262,0.001
"0",1263,0.001
"0",1264,0.001
"0",1265,0.001
"0",1266,0.001
"0",1267,0.001
"0",1268,0.001
"0",1269,0.001
"0",1270,0.001
"0",1271,0.001
"0",1272,0.001
"0",1273,0.001
"0",1274,0.001
"0",1275,0.001
"0",1276,0.001
"0",1277,0.001
"0",1278,0.001
"0",1279,0.001
"0",1280,0.001
"0",1281,0.001
"0",1282,0.001
"0",1283,0.001
"0",1284,0.001
"0",1285,0.001
"0",1286,0.001
"0",1287,0.001
"0",1288,0.001
"0",1289,0.001
"0",1290,0.001
"0",1291,0.001
"0",1292,0.001
"0",1293,0.001
"0",1294,0.001
"0",1295,0.001
"0",1296,0.001
"0",1297,0.001
"0",1298,0.001
"0",1299,0.001
"0",1300,0.001
"0",1301,0.001
"0",1302,0.001
"0",1303,0.001
"0",1304,0.001
"0",1305,0.001
"0",1306,0.001
"0",1307,0.001
"0",1308,0.001
"0",1309,0.001
"0",1310,0.001
"0",1311,0.001
"0",1312,0.001
"0",1313,0.001
"0",1314,0.001
"0",1315,0.001
"0",1316,0.001
"0",1317,0.001
"0",1318,0.001
"0",1319,0.001
"0",1320,0.001
"0",1321,0.001
"0",1322,0.001
"0",1323,0.001
"0",1324,0.001
"0",1325,0.001
"0",1326,0.001
"0",1327,0.001
"0",1328,0.001
"0",1329,0.001
"0",1330,0.001
"0",1331,0.001
"0",1332,0.001
"0",1333,0.001
"0",1334,0.001
"0",1335,0.001
"0",1336,0.001
"0",1337,0.001
"0",1338,0.001
"0",1339,0.001
"0",1340,0.001
"0",1341,0.001
"0",1342,0.001
"0",1343,0.001
"0",1344,0.001
"0",1345,0.001
"0",1346,0.001
"0",1347,0.001
"0",1348,0.001
"0",1349,0.001
"0",1350,0.001
"0",1351,0.001
"0",1352,0.001
"0",1353,0.001
"0",1354,0.001
"0",1355,0.001
"0",1356,0.001
"0",1357,0.001
"0",1358,0.001
"0",1359,0.001
"0",1360,0.001
"0",1361,0.001
"0",1362,0.001
"0",1363,0.001
"0",1364,0.001
"0",1365,0.001
"0",1366,0.001
"0",1367,0.001
"0",1368,0.001
"0",1369,0.001
"0",1370,0.001
"0",1371,0.001
"0",1372,0.001
"0",1373,0.001
"0",1374,0.001
"0",1375,0.001
"0",1376,0.001
"0",1377,0.001
"0",1378,0.001
"0",1379,0.001
"0",1380,0.001
"0",1381,0.001
"0",1382,0.001
"0",1383,0.001
"0",1384,0.001
"0",1385,0.001
"0",1386,0.001
"0",1387,0.001
"0",1388,0.001
"0",1389,0.001
"0",1390,0.001
"0",1391,0.001
"0",1392,0.001
"0",1393,0.001
"0",1394,0.001
"0",1395,0.001
"0",1396,0.001
"0",1397,0.001
"0",1398,0.001
"0",1399,0.001
"0",1400,0.001
"0",1401,0.001
"0",1402,0.001
"0",1403,0.001
"0",1404,0.001
"0",1405,0.001
"0",1406,0.001
"0",1407,0.001
"0",1408,0.001
"0",1409,0.001
"0",1410,0.001
"0",1411,0.001
"0",1412,0.001
"0",1413,0.001
"0",1414,0.001
"0",1415,0.001
"0",1416,0.001
"0",1417,0.001
"0",1418,0.001
"0",1419,0.001
"0",1420,0.001
"0",1421,0.001
"0",1422,0.001
"0",1423,0.001
"0",1424,0.001
"0",1425,0.001
"0",1426,0.001
"0",1427,0.001
"0",1428,0.001
"0",1429,0.001
"0",1430,0.001
"0",1431,0.001
"0",1432,0.001
"0",1433,0.001
"0",1434,0.001
"0",1435,0.001
"0",1436,0.001
"0",1437,0.001
"0",1438,0.001
"0",1439,0.001
"0",1440,0.001
"0",1441,0.001
"0",1442,0.001
"0",1443,0.001
"0",1444,0.001
"0",1445,0.001
"0",1446,0.001
"0",1447,0.001
"0",1448,0.001
"0",1449,0.001
"0",1450,0.001
"0",1451,0.001
"0",1452,0.001
"0",1453,0.001
"0",1454,0.001
"0",1455,0.001
"0",1456,0.001
"0",1457,0.001
"0",1458,0.001
"0",1459,0.001
"0",1460,0.001
"0",1461,0.001
"0",1462,0.001
"0",1463,0.001
"0",1464,0.001
"0",1465,0.001
"0",1466,0.001
"0",1467,0.001
"0",1468,0.001
"0",1469,0.001
"0",1470,0.001
"0",1471,0.001
"0",1472,0.001
"0",1473,0.001
"0",1474,0.001
"0",1475,0.001
"0",1476,0.001
"0",1477,0.001
"0",1478,0.001
"0",1479,0.001
"0",1480,0.001
"0",1481,0.001
"0",1482,0.001
"0",1483,0.001
"0",1484,0.001
"0",1485,0.001
"0",1486,0.001
"0",1487,0.001
"0",1488,0.001
"0",1489,0.001
"0",1490,0.001
"0",1491,0.001
"0",1492,0.001
"0",1493,0.001
"0",1494,0.001
"0",1495,0.001
"0",1496,0.001
"0",1497,0.001
"0",1498,0.001
"0",1499,0.001
"0",1500,0.001
"1",0,0.0003333333333333333
"1",3,0.0003333333333333333
"1",6,0.0003333333333333333
"1",9,0.0003333333333333333
"1",12,0.0003333333333333333
"1",15,0.0003333333333333333
"1",18,0.0003333333333333333
"1",21,0.0003333333333333333
"1",24,0.0003333333333333333
"1",27,0.0003333333333333333
"1",30,0.0003333333333333333
"1",33,0.0003333333333333333
"1",36,0.0003333333333333333
"1",39,0.0003333333333333333
"1",42,0.0003333333333333333
"1",45,0.0003333333333333333
"1",48,0.0003333333333333333
"1",51,0.0003333333333333333
"1",54,0.0003333333333333333
"1",57,0.0003333333333333333
"1",60,0.0003333333333333333
"1",63,0.0003333333333333333
"1",66,0.0003333333333333333
"1",69,0.0003333333333333333
"1",72,0.0003333333333333333
"1",75,0.0003333333333333333
"1",78,0.0003333333333333333
"1",81,0.0003333333333333333
"1",84,0.0003333333333333333
"1",87,0.0003333333333333333
"1",90,0.0003333333333333333
"1",93,0.0003333333333333333
"1",96,0.0003333333333333333
"1",99,0.0003333333333333333
"1",102,0.0003333333333333333
"1",105,0.0003333333333333333
"1",108,0.0003333333333333333
"1",111,0.0003333333333333333
"1",114,0.0003333333333333333
"1",117,0.0003333333333333333
"1",120,0.0003333333333333333
"1",123,0.0003333333333333333
"1",126,0.0003333333333333333
"1",129,0.0003333333333333333
"1",132,0.0003333333333333333
"1",135,0.0003333333333333333
"1",138,0.0003333333333333333
"1",141,0.0003333333333333333
"1",144,0.0003333333333333333
"1",147,0.0003333333333333333
"1",150,0.0003333333333333333
"1",153,0.0003333333333333333
"1",156,0.0003333333333333333
"1",159,0.0003333333333333333
"1",162,0.0003333333333333333
"1",165,0.0003333333333333333
"1",168,0.0003333333333333333
"1",171,0.0003333333333333333
"1",174,0.0003333333333333333
"1",177,0.0003333333333333333
"1",180,0.0003333333333333333
"1",183,0.0003333333333333333
"1",186,0.0003333333333333333
"1",189,0.0003333333333333333
"1",192,0.0003333333333333333
"1",195,0.0003333333333333333
"1",198,0.0003333333333333333
"1",201,0.0003333333333333333
"1",204,0.0003333333333333333
"1",207,0.0003333333333333333
"1",210,0.0003333333333333333
"1",213,0.0003333333333333333
"1",216,0.0003333333333333333
"1",219,0.0003333333333333333
"1",222,0.0003333333333333333
"1",225,0.0003333333333333333
"1",228,0.0003333333333333333
"1",231,0.0003333333333333333
"1",234,0.0003333333333333333
"1",237,0.0003333333333333333
"1",240,0.0003333333333333333
"1",243,0.0003333333333333333
"1",246,0.0003333333333333333
"1",249,0.0003333333333333333
"1",252,0.0003333333333333333
"1",255,0.0003333333333333333
"1",258,0.0003333333333333333
"1",261,0.0003333333333333333
"1",264,0.0003333333333333333
"1",267,0.0003333333333333333
"1",270,0.0003333333333333333
"1",273,0.0003333333333333333
"1",276,0.0003333333333333333
"1",279,0.0003333333333333333
"1",282,0.0003333333333333333
"1",285,0.0003333333333333333
"1",288,0.0003333333333333333
"1",291,0.0003333333333333333
"1",294,0.0003333333333333333
"1",297,0.0003333333333333333
"1",300,0.0003333333333333333
"1",303,0.0003333333333333333
"1",306,0.0003333333333333333
"1",309,0.0003333333333333333
"1",312,0.0003333333333333333
"1",315,0.0003333333333333333
"1",318,0.0003333333333333333
"1",321,0.0003333333333333333
"1",324,0.0003333333333333333
"1",327,0.0003333333333333333
"1",330,0.0003333333333333333
"1",333,0.0003333333333333333
"1",336,0.0003333333333333333
"1",339,0.0003333333333333333
"1",342,0.0003333333333333333
"1",345,0.0003333333333333333
"1",348,0.0003333333333333333
"1",351,0.0003333333333333333
"1",354,0.0003333333333333333
"1",357,0.0003333333333333333
"1",360,0.0003333333333333333
"1",363,0.0003333333333333333
"1",366,0.0003333333333333333
"1",369,0.0003333333333333333
"1",372,0.0003333333333333333
"1",375,0.0003333333333333333
"1",378,0.0003333333333333333
"1",381,0.0003333333333333333
"1",384,0.0003333333333333333
"1",387,0.0003333333333333333
"1",390,0.0003333333333333333
"1",393,0.0003333333333333333
"1",396,0.0003333333333333333
"1",399,0.0003333333333333333
"1",402,0.0003333333333333333
"1",405,0.0003333333333333333
"1",408,0.0003333333333333333
"1",411,0.0003333333333333333
"1",414,0.0003333333333333333
"1",417,0.0003333333333333333
"1",420,0.0003333333333333333
"1",423,0.0003333333333333333
"1",426,0.0003333333333333333
"1",429,0.0003333333333333333
"1",432,0.0003333333333333333
"1",435,0.0003333333333333333
"1",438,0.0003333333333333333
"1",441,0.0003333333333333333
"1",444,0.0003333333333333333
"1",447,0.0003333333333333333
"1",450,0.0003333333333333333
"1",453,0.0003333333333333333
"1",456,0.0003333333333333333
"1",459,0.0003333333333333333
"1",462,0.0003333333333333333
"1",465,0.0003333333333333333
"1",468,0.0003333333333333333
"1",471,0.0003333333333333333
"1",474,0.0003333333333333333
"1",477,0.0003333333333333333
"1",480,0.0003333333333333333
"1",483,0.0003333333333333333
"1",486,0.0003333333333333333
"1",489,0.0003333333333333333
"1",492,0.0003333333333333333
"1",495,0.0003333333333333333
"1",498,0.0003333333333333333
"1",501,0.0003333333333333333
"1",504,0.0003333333333333333
"1",507,0.0003333333333333333
"1",510,0.0003333333333333333
"1",513,0.0003333333333333333
"1",516,0.0003333333333333333
"1",519,0.0003333333333333333
"1",522,0.0003333333333333333
"1",525,0.0003333333333333333
"1",528,0.0003333333333333333
"1",531,0.0003333333333333333
"1",534,0.0003333333333333333
"1",537,0.0003333333333333333
"1",540,0.0003333333333333333
"1",543,0.0003333333333333333
"1",546,0.0003333333333333333
"1",549,0.0003333333333333333
"1",552,0.0003333333333333333
"1",555,0.0003333333333333333
"1",558,0.0003333333333333333
"1",561,0.0003333333333333333
"1",564,0.0003333333333333333
"1",567,0.0003333333333333333
"1",570,0.0003333333333333333
"1",573,0.0003333333333333333
"1",576,0.0003333333333333333
"1",579,0.0003333333333333333
"1",582,0.0003333333333333333
"1",585,0.0003333333333333333
"1",588,0.0003333333333333333
"1",591,0.0003333333333333333
"1",594,0.0003333333333333333
"1",597,0.0003333333333333333
"1",600,0.0003333333333333333
"1",603,0.0003333333333333333
"1",606,0.0003333333333333333
"1",609,0.0003333333333333333
"1",612,0.0003333333333333333
"1",615,0.0003333333333333333
"1",618,0.0003333333333333333
"1",621,0.0003333333333333333
"1",624,0.0003333333333333333
"1",627,0.0003333333333333333
"1",630,0.0003333333333333333
"1",633,0.0003333333333333333
"1",636,0.0003333333333333333
"1",639,0.0003333333333333333
"1",642,0.0003333333333333333
"1",645,0.0003333333333333333
"1",648,0.0003333333333333333
"1",651,0.0003333333333333333
"1",654,0.0003333333333333333
"1",657,0.0003333333333333333
"1",660,0.0003333333333333333
"1",663,0.0003333333333333333
"1",666,0.0003333333333333333
"1",669,0.0003333333333333333
"1",672,0.0003333333333333333
"1",675,0.0003333333333333333
"1",678,0.0003333333333333333
"1",681,0.0003333333333333333
"1",684,0.0003333333333333333
"1",687,0.0003333333333333333
"1",690,0.0003333333333333333
"1",693,0.0003333333333333333
"1",696,0.0003333333333333333
"1",699,0.0003333333333333333
"1",702,0.0003333333333333333
"1",705,0.0003333333333333333
"1",708,0.0003333333333333333
"1",711,0.0003333333333333333
"1",714,0.0003333333333333333
"1",717,0.0003333333333333333
"1",720,0.0003333333333333333
"1",723,0.0003333333333333333
"1",726,0.0003333333333333333
"1",729,0.0003333333333333333
"1",732,0.0003333333333333333
"1",735,0.0003333333333333333
"1",738,0.0003333333333333333
"1",741,0.0003333333333333333
"1",744,0.0003333333333333333
"1",747,0.0003333333333333333
"1",750,0.0003333333333333333
"1",753,0.0003333333333333333
"1",756,0.0003333333333333333
"1",759,0.0003333333333333333
"1",762,0.0003333333333333333
"1",765,0.0003333333333333333
"1",768,0.0003333333333333333
"1",771,0.0003333333333333333
"1",774,0.0003333333333333333
"1",777,0.0003333333333333333
"1",780,0.0003333333333333333
"1",783,0.0003333333333333333
"1",786,0.0003333333333333333
"1",789,0.0003333333333333333
"1",792,0.0003333333333333333
"1",795,0.0003333333333333333
"1",798,0.0003333333333333333
"1",801,0.0003333333333333333
"1",804,0.0003333333333333333
"1",807,0.0003333333333333333
"1",810,0.0003333333333333333
"1",813,0.0003333333333333333
"1",816,0.0003333333333333333
"1",819,0.0003333333333333333
"1",822,0.0003333333333333333
"1",825,0.0003333333333333333
"1",828,0.0003333333333333333
"1",831,0.0003333333333333333
"1",834,0.0003333333333333333
"1",837,0.0003333333333333333
"1",840,0.0003333333333333333
"1",843,0.0003333333333333333
"1",846,0.0003333333333333333
"1",849,0.0003333333333333333
"1",852,0.0003333333333333333
"1",855,0.0003333333333333333
"1",858,0.0003333333333333333
"1",861,0.0003333333333333333
"1",864,0.0003333333333333333
"1",867,0.0003333333333333333
"1",870,0.0003333333333333333
"1",873,0.0003333333333333333
"1",876,0.0003333333333333333
"1",879,0.0003333333333333333
"1",882,0.0003333333333333333
"1",885,0.0003333333333333333
"1",888,0.0003333333333333333
"1",891,0.0003333333333333333
