"distribution","p","n","estimator","efficiency"
"Uniform(a=0, b=1)",0.98,5,"hd",1.05872966432887
"Triangular(a=0, b=2, c=1)",0.98,5,"hd",1.04043064514589
"Triangular(a=0, b=2, c=0.2)",0.98,5,"hd",1.04607664693089
"Beta(a=2, b=4)",0.98,5,"hd",1.03972597102434
"Beta(a=2, b=10)",0.98,5,"hd",1.03238369283921
"Normal(m=0, sd=1)",0.98,5,"hd",1.03344366954787
"Weibull(scale=1, shape=2)",0.98,5,"hd",1.03182714827573
"Student(df=3)",0.98,5,"hd",1.00298494812952
"Gumbel(loc=0, scale=1)",0.98,5,"hd",1.01960527463655
"Exp(rate=1)",0.98,5,"hd",1.02122274493992
"Cauchy(x0=0, gamma=1)",0.98,5,"hd",0.89183387858048
"Pareto(loc=1, shape=0.5)",0.98,5,"hd",0.882972151179145
"Pareto(loc=1, shape=2)",0.98,5,"hd",0.969033541981376
"LogNormal(mlog=0, sdlog=1)",0.98,5,"hd",1.00657631377911
"LogNormal(mlog=0, sdlog=2)",0.98,5,"hd",0.934675472577872
"LogNormal(mlog=0, sdlog=3)",0.98,5,"hd",0.888842444954872
"Weibull(shape=0.3)",0.98,5,"hd",0.952559833543332
"Weibull(shape=0.5)",0.98,5,"hd",1.00092144155251
"Frechet(shape=1)",0.98,5,"hd",0.892710260800147
"Frechet(shape=3)",0.98,5,"hd",0.989502289938344
"Uniform(a=0, b=1)",0.99,5,"hd",1.03386865085327
"Triangular(a=0, b=2, c=1)",0.99,5,"hd",1.02115214196112
"Triangular(a=0, b=2, c=0.2)",0.99,5,"hd",1.02233857305033
"Beta(a=2, b=4)",0.99,5,"hd",1.01978493523381
"Beta(a=2, b=10)",0.99,5,"hd",1.01687883741032
"Normal(m=0, sd=1)",0.99,5,"hd",1.01653398217695
"Weibull(scale=1, shape=2)",0.99,5,"hd",1.01655907115805
"Student(df=3)",0.99,5,"hd",1.00799743690986
"Gumbel(loc=0, scale=1)",0.99,5,"hd",1.01453986392549
"Exp(rate=1)",0.99,5,"hd",1.01126356297578
"Cauchy(x0=0, gamma=1)",0.99,5,"hd",0.963164953060382
"Pareto(loc=1, shape=0.5)",0.99,5,"hd",0.939841127073472
"Pareto(loc=1, shape=2)",0.99,5,"hd",0.997379426717462
"LogNormal(mlog=0, sdlog=1)",0.99,5,"hd",1.00565838357876
"LogNormal(mlog=0, sdlog=2)",0.99,5,"hd",0.989549622330429
"LogNormal(mlog=0, sdlog=3)",0.99,5,"hd",0.961189258352205
"Weibull(shape=0.3)",0.99,5,"hd",0.995215003062584
"Weibull(shape=0.5)",0.99,5,"hd",1.00536012512914
"Frechet(shape=1)",0.99,5,"hd",0.963498893491291
"Frechet(shape=3)",0.99,5,"hd",1.00445170543283
"Uniform(a=0, b=1)",0.01,5,"thd",1.03168540698807
"Triangular(a=0, b=2, c=1)",0.01,5,"thd",1.02462602161538
"Triangular(a=0, b=2, c=0.2)",0.01,5,"thd",1.03038083715125
"Beta(a=2, b=4)",0.01,5,"thd",1.02957757106065
"Beta(a=2, b=10)",0.01,5,"thd",1.02913620203964
"Normal(m=0, sd=1)",0.01,5,"thd",1.02081302778908
"Weibull(scale=1, shape=2)",0.01,5,"thd",1.02854479249277
"Student(df=3)",0.01,5,"thd",1.00702916803564
"Gumbel(loc=0, scale=1)",0.01,5,"thd",1.02272483699369
"Exp(rate=1)",0.01,5,"thd",1.03924639087546
"Cauchy(x0=0, gamma=1)",0.01,5,"thd",0.95731630979695
"Pareto(loc=1, shape=0.5)",0.01,5,"thd",1.08549164487772
"Pareto(loc=1, shape=2)",0.01,5,"thd",1.04809101761988
"LogNormal(mlog=0, sdlog=1)",0.01,5,"thd",1.03465262939227
"LogNormal(mlog=0, sdlog=2)",0.01,5,"thd",1.07927030326331
"LogNormal(mlog=0, sdlog=3)",0.01,5,"thd",1.16248231479597
"Weibull(shape=0.3)",0.01,5,"thd",1.1934591061389
"Weibull(shape=0.5)",0.01,5,"thd",1.08470012376243
"Frechet(shape=1)",0.01,5,"thd",1.04724020543627
"Frechet(shape=3)",0.01,5,"thd",1.03159751376276
"Uniform(a=0, b=1)",0.02,5,"thd",1.06146290931387
"Triangular(a=0, b=2, c=1)",0.02,5,"thd",1.04436339231985
"Triangular(a=0, b=2, c=0.2)",0.02,5,"thd",1.0640561447723
"Beta(a=2, b=4)",0.02,5,"thd",1.05619113220882
"Beta(a=2, b=10)",0.02,5,"thd",1.06067599212297
"Normal(m=0, sd=1)",0.02,5,"thd",1.03956590371274
"Weibull(scale=1, shape=2)",0.02,5,"thd",1.06023694043886
"Student(df=3)",0.02,5,"thd",1.00574037556812
"Gumbel(loc=0, scale=1)",0.02,5,"thd",1.05101112511263
"Exp(rate=1)",0.02,5,"thd",1.08165175528176
"Cauchy(x0=0, gamma=1)",0.02,5,"thd",0.883552758015587
"Pareto(loc=1, shape=0.5)",0.02,5,"thd",1.22766940029554
"Pareto(loc=1, shape=2)",0.02,5,"thd",1.106127555564
"LogNormal(mlog=0, sdlog=1)",0.02,5,"thd",1.07865500625135
"LogNormal(mlog=0, sdlog=2)",0.02,5,"thd",1.14482422214712
"LogNormal(mlog=0, sdlog=3)",0.02,5,"thd",1.27635245725806
"Weibull(shape=0.3)",0.02,5,"thd",1.35549853656273
"Weibull(shape=0.5)",0.02,5,"thd",1.13566075325657
"Frechet(shape=1)",0.02,5,"thd",1.09320011359121
"Frechet(shape=3)",0.02,5,"thd",1.06562747495301
"Uniform(a=0, b=1)",0.03,5,"thd",1.09853735313257
"Triangular(a=0, b=2, c=1)",0.03,5,"thd",1.07080219627864
"Triangular(a=0, b=2, c=0.2)",0.03,5,"thd",1.10239832638562
"Beta(a=2, b=4)",0.03,5,"thd",1.08033958793072
"Beta(a=2, b=10)",0.03,5,"thd",1.08929933033421
"Normal(m=0, sd=1)",0.03,5,"thd",1.05382486315594
"Weibull(scale=1, shape=2)",0.03,5,"thd",1.0857285475083
"Student(df=3)",0.03,5,"thd",0.983265892921751
"Gumbel(loc=0, scale=1)",0.03,5,"thd",1.07286361946806
"Exp(rate=1)",0.03,5,"thd",1.12269919802409
"Cauchy(x0=0, gamma=1)",0.03,5,"thd",0.828163842397871
"Pareto(loc=1, shape=0.5)",0.03,5,"thd",1.33243839211672
"Pareto(loc=1, shape=2)",0.03,5,"thd",1.14555985143383
"LogNormal(mlog=0, sdlog=1)",0.03,5,"thd",1.11529310252366
"LogNormal(mlog=0, sdlog=2)",0.03,5,"thd",1.14836629007589
"LogNormal(mlog=0, sdlog=3)",0.03,5,"thd",1.60822216039169
"Weibull(shape=0.3)",0.03,5,"thd",1.54149344773267
"Weibull(shape=0.5)",0.03,5,"thd",1.29802749462982
"Frechet(shape=1)",0.03,5,"thd",1.17200001161101
"Frechet(shape=3)",0.03,5,"thd",1.10167745673214
"Uniform(a=0, b=1)",0.04,5,"thd",1.13398741673247
"Triangular(a=0, b=2, c=1)",0.04,5,"thd",1.0963176025275
"Triangular(a=0, b=2, c=0.2)",0.04,5,"thd",1.14033423975253
"Beta(a=2, b=4)",0.04,5,"thd",1.11808884912672
"Beta(a=2, b=10)",0.04,5,"thd",1.1310960968639
"Normal(m=0, sd=1)",0.04,5,"thd",1.07038718869102
"Weibull(scale=1, shape=2)",0.04,5,"thd",1.10868930118614
"Student(df=3)",0.04,5,"thd",0.96101375270715
"Gumbel(loc=0, scale=1)",0.04,5,"thd",1.09504056408084
"Exp(rate=1)",0.04,5,"thd",1.1650515224858
"Cauchy(x0=0, gamma=1)",0.04,5,"thd",0.771938850815056
"Pareto(loc=1, shape=0.5)",0.04,5,"thd",1.46122395661959
"Pareto(loc=1, shape=2)",0.04,5,"thd",1.1941033523558
"LogNormal(mlog=0, sdlog=1)",0.04,5,"thd",1.16357684723953
"LogNormal(mlog=0, sdlog=2)",0.04,5,"thd",1.35043345538348
"LogNormal(mlog=0, sdlog=3)",0.04,5,"thd",1.74140025207108
"Weibull(shape=0.3)",0.04,5,"thd",1.74282109008531
"Weibull(shape=0.5)",0.04,5,"thd",1.30721392811819
"Frechet(shape=1)",0.04,5,"thd",1.2437727232375
"Frechet(shape=3)",0.04,5,"thd",1.13776044925295
"Uniform(a=0, b=1)",0.05,5,"thd",1.17305349805166
"Triangular(a=0, b=2, c=1)",0.05,5,"thd",1.11620122067835
"Triangular(a=0, b=2, c=0.2)",0.05,5,"thd",1.18595006154179
"Beta(a=2, b=4)",0.05,5,"thd",1.14558662568514
"Beta(a=2, b=10)",0.05,5,"thd",1.16194248810882
"Normal(m=0, sd=1)",0.05,5,"thd",1.07896975774922
"Weibull(scale=1, shape=2)",0.05,5,"thd",1.14021678779133
"Student(df=3)",0.05,5,"thd",0.927584746330411
"Gumbel(loc=0, scale=1)",0.05,5,"thd",1.11795795062229
"Exp(rate=1)",0.05,5,"thd",1.21622355363725
"Cauchy(x0=0, gamma=1)",0.05,5,"thd",0.729689041273112
"Pareto(loc=1, shape=0.5)",0.05,5,"thd",1.54237542591204
"Pareto(loc=1, shape=2)",0.05,5,"thd",1.24614124501979
"LogNormal(mlog=0, sdlog=1)",0.05,5,"thd",1.21991206914221
"LogNormal(mlog=0, sdlog=2)",0.05,5,"thd",1.47251840371167
"LogNormal(mlog=0, sdlog=3)",0.05,5,"thd",1.89626134700385
"Weibull(shape=0.3)",0.05,5,"thd",2.01403274542436
"Weibull(shape=0.5)",0.05,5,"thd",1.4085942333623
"Frechet(shape=1)",0.05,5,"thd",1.28515552065703
"Frechet(shape=3)",0.05,5,"thd",1.17270294094941
"Uniform(a=0, b=1)",0.06,5,"thd",1.20085849265862
"Triangular(a=0, b=2, c=1)",0.06,5,"thd",1.12455016442648
"Triangular(a=0, b=2, c=0.2)",0.06,5,"thd",1.22720628290482
"Beta(a=2, b=4)",0.06,5,"thd",1.19810559459405
"Beta(a=2, b=10)",0.06,5,"thd",1.19130096965681
"Normal(m=0, sd=1)",0.06,5,"thd",1.08095439774085
"Weibull(scale=1, shape=2)",0.06,5,"thd",1.15835828428823
"Student(df=3)",0.06,5,"thd",0.867816832762387
"Gumbel(loc=0, scale=1)",0.06,5,"thd",1.14027836492637
"Exp(rate=1)",0.06,5,"thd",1.27109238608897
"Cauchy(x0=0, gamma=1)",0.06,5,"thd",0.679792933480054
"Pareto(loc=1, shape=0.5)",0.06,5,"thd",1.70551420576337
"Pareto(loc=1, shape=2)",0.06,5,"thd",1.31324553081018
"LogNormal(mlog=0, sdlog=1)",0.06,5,"thd",1.25963737996924
"LogNormal(mlog=0, sdlog=2)",0.06,5,"thd",1.4761368454423
"LogNormal(mlog=0, sdlog=3)",0.06,5,"thd",1.92475290951569
"Weibull(shape=0.3)",0.06,5,"thd",1.86994901334283
"Weibull(shape=0.5)",0.06,5,"thd",1.47548504573654
"Frechet(shape=1)",0.06,5,"thd",1.34886183213256
"Frechet(shape=3)",0.06,5,"thd",1.19459756276117
"Uniform(a=0, b=1)",0.07,5,"thd",1.25617129778886
"Triangular(a=0, b=2, c=1)",0.07,5,"thd",1.1527651307197
"Triangular(a=0, b=2, c=0.2)",0.07,5,"thd",1.26379531284147
"Beta(a=2, b=4)",0.07,5,"thd",1.20776526014842
"Beta(a=2, b=10)",0.07,5,"thd",1.2323646001774
"Normal(m=0, sd=1)",0.07,5,"thd",1.07853380998269
"Weibull(scale=1, shape=2)",0.07,5,"thd",1.1987899249578
"Student(df=3)",0.07,5,"thd",0.855337381416621
"Gumbel(loc=0, scale=1)",0.07,5,"thd",1.16517484412401
"Exp(rate=1)",0.07,5,"thd",1.32938260094562
"Cauchy(x0=0, gamma=1)",0.07,5,"thd",0.626373623852587
"Pareto(loc=1, shape=0.5)",0.07,5,"thd",1.8442494317568
"Pareto(loc=1, shape=2)",0.07,5,"thd",1.38158827799903
"LogNormal(mlog=0, sdlog=1)",0.07,5,"thd",1.30168584367542
"LogNormal(mlog=0, sdlog=2)",0.07,5,"thd",1.61470658381989
"LogNormal(mlog=0, sdlog=3)",0.07,5,"thd",2.11442042065181
"Weibull(shape=0.3)",0.07,5,"thd",2.13953224361605
"Weibull(shape=0.5)",0.07,5,"thd",1.62347655054106
"Frechet(shape=1)",0.07,5,"thd",1.42547890478096
"Frechet(shape=3)",0.07,5,"thd",1.22188544644801
"Uniform(a=0, b=1)",0.08,5,"thd",1.30739333661388
"Triangular(a=0, b=2, c=1)",0.08,5,"thd",1.17103531037055
"Triangular(a=0, b=2, c=0.2)",0.08,5,"thd",1.29073987760677
"Beta(a=2, b=4)",0.08,5,"thd",1.24483434869755
"Beta(a=2, b=10)",0.08,5,"thd",1.26884139964228
"Normal(m=0, sd=1)",0.08,5,"thd",1.0763311617147
"Weibull(scale=1, shape=2)",0.08,5,"thd",1.22483888835278
"Student(df=3)",0.08,5,"thd",0.764427464469023
"Gumbel(loc=0, scale=1)",0.08,5,"thd",1.18395913096553
"Exp(rate=1)",0.08,5,"thd",1.36474752599436
"Cauchy(x0=0, gamma=1)",0.08,5,"thd",0.581069921566789
"Pareto(loc=1, shape=0.5)",0.08,5,"thd",1.8673121766019
"Pareto(loc=1, shape=2)",0.08,5,"thd",1.4393241591179
"LogNormal(mlog=0, sdlog=1)",0.08,5,"thd",1.40265150203572
"LogNormal(mlog=0, sdlog=2)",0.08,5,"thd",1.74693762329943
"LogNormal(mlog=0, sdlog=3)",0.08,5,"thd",2.1852412036315
"Weibull(shape=0.3)",0.08,5,"thd",2.51938006997661
"Weibull(shape=0.5)",0.08,5,"thd",1.72218688323143
"Frechet(shape=1)",0.08,5,"thd",1.44436312677165
"Frechet(shape=3)",0.08,5,"thd",1.27480344590056
"Uniform(a=0, b=1)",0.09,5,"thd",1.32389941249596
"Triangular(a=0, b=2, c=1)",0.09,5,"thd",1.19489503841616
"Triangular(a=0, b=2, c=0.2)",0.09,5,"thd",1.34672975823512
"Beta(a=2, b=4)",0.09,5,"thd",1.28211838328546
"Beta(a=2, b=10)",0.09,5,"thd",1.29812938462124
"Normal(m=0, sd=1)",0.09,5,"thd",1.06927722100234
"Weibull(scale=1, shape=2)",0.09,5,"thd",1.24172231430322
"Student(df=3)",0.09,5,"thd",0.748005068433611
"Gumbel(loc=0, scale=1)",0.09,5,"thd",1.21486476252928
"Exp(rate=1)",0.09,5,"thd",1.4104227980494
"Cauchy(x0=0, gamma=1)",0.09,5,"thd",0.538243334567067
"Pareto(loc=1, shape=0.5)",0.09,5,"thd",2.06385012147835
"Pareto(loc=1, shape=2)",0.09,5,"thd",1.51317226800764
"LogNormal(mlog=0, sdlog=1)",0.09,5,"thd",1.42963180201563
"LogNormal(mlog=0, sdlog=2)",0.09,5,"thd",1.75608958238908
"LogNormal(mlog=0, sdlog=3)",0.09,5,"thd",2.37414740499877
"Weibull(shape=0.3)",0.09,5,"thd",2.78935702146961
"Weibull(shape=0.5)",0.09,5,"thd",1.75313735171953
"Frechet(shape=1)",0.09,5,"thd",1.58270903635787
"Frechet(shape=3)",0.09,5,"thd",1.30776380697379
"Uniform(a=0, b=1)",0.1,5,"thd",1.36972045624383
"Triangular(a=0, b=2, c=1)",0.1,5,"thd",1.20130839772113
"Triangular(a=0, b=2, c=0.2)",0.1,5,"thd",1.39043204787229
"Beta(a=2, b=4)",0.1,5,"thd",1.28274828740047
"Beta(a=2, b=10)",0.1,5,"thd",1.32520512002503
"Normal(m=0, sd=1)",0.1,5,"thd",1.06946598471467
"Weibull(scale=1, shape=2)",0.1,5,"thd",1.27649817785711
"Student(df=3)",0.1,5,"thd",0.717670221108476
"Gumbel(loc=0, scale=1)",0.1,5,"thd",1.22089975047104
"Exp(rate=1)",0.1,5,"thd",1.48972409324531
"Cauchy(x0=0, gamma=1)",0.1,5,"thd",0.494696094827356
"Pareto(loc=1, shape=0.5)",0.1,5,"thd",2.1454030340964
"Pareto(loc=1, shape=2)",0.1,5,"thd",1.57321629899186
"LogNormal(mlog=0, sdlog=1)",0.1,5,"thd",1.47685895575193
"LogNormal(mlog=0, sdlog=2)",0.1,5,"thd",2.01918193797688
"LogNormal(mlog=0, sdlog=3)",0.1,5,"thd",2.35943599320333
"Weibull(shape=0.3)",0.1,5,"thd",2.50827986030981
"Weibull(shape=0.5)",0.1,5,"thd",1.80209058142832
"Frechet(shape=1)",0.1,5,"thd",1.68667595741765
"Frechet(shape=3)",0.1,5,"thd",1.36229092041908
"Uniform(a=0, b=1)",0.11,5,"thd",1.40946092417368
"Triangular(a=0, b=2, c=1)",0.11,5,"thd",1.19886304286344
"Triangular(a=0, b=2, c=0.2)",0.11,5,"thd",1.46171069194902
"Beta(a=2, b=4)",0.11,5,"thd",1.3434038341209
"Beta(a=2, b=10)",0.11,5,"thd",1.36551989629553
"Normal(m=0, sd=1)",0.11,5,"thd",1.06459740963203
"Weibull(scale=1, shape=2)",0.11,5,"thd",1.31024643137849
"Student(df=3)",0.11,5,"thd",0.649171609949072
"Gumbel(loc=0, scale=1)",0.11,5,"thd",1.24092724484798
"Exp(rate=1)",0.11,5,"thd",1.53219576046824
"Cauchy(x0=0, gamma=1)",0.11,5,"thd",0.457741009778421
"Pareto(loc=1, shape=0.5)",0.11,5,"thd",2.14385790374495
"Pareto(loc=1, shape=2)",0.11,5,"thd",1.65848506756342
"LogNormal(mlog=0, sdlog=1)",0.11,5,"thd",1.54429056860761
"LogNormal(mlog=0, sdlog=2)",0.11,5,"thd",1.88416728995345
"LogNormal(mlog=0, sdlog=3)",0.11,5,"thd",2.23352336737723
"Weibull(shape=0.3)",0.11,5,"thd",2.52545598483297
"Weibull(shape=0.5)",0.11,5,"thd",1.9993867762758
"Frechet(shape=1)",0.11,5,"thd",1.67952219660003
"Frechet(shape=3)",0.11,5,"thd",1.36226324286559
"Uniform(a=0, b=1)",0.12,5,"thd",1.44539559164075
"Triangular(a=0, b=2, c=1)",0.12,5,"thd",1.19933713998017
"Triangular(a=0, b=2, c=0.2)",0.12,5,"thd",1.4525738450015
"Beta(a=2, b=4)",0.12,5,"thd",1.32694348423364
"Beta(a=2, b=10)",0.12,5,"thd",1.40099210837704
"Normal(m=0, sd=1)",0.12,5,"thd",1.04008494392071
"Weibull(scale=1, shape=2)",0.12,5,"thd",1.33183766142021
"Student(df=3)",0.12,5,"thd",0.636562071549024
"Gumbel(loc=0, scale=1)",0.12,5,"thd",1.2660465175586
"Exp(rate=1)",0.12,5,"thd",1.60132919079595
"Cauchy(x0=0, gamma=1)",0.12,5,"thd",0.438171849773379
"Pareto(loc=1, shape=0.5)",0.12,5,"thd",2.00028774709651
"Pareto(loc=1, shape=2)",0.12,5,"thd",1.71595499129848
"LogNormal(mlog=0, sdlog=1)",0.12,5,"thd",1.57269803430101
"LogNormal(mlog=0, sdlog=2)",0.12,5,"thd",2.12034100708934
"LogNormal(mlog=0, sdlog=3)",0.12,5,"thd",2.38382190273863
"Weibull(shape=0.3)",0.12,5,"thd",2.69224296088829
"Weibull(shape=0.5)",0.12,5,"thd",1.93723596079862
"Frechet(shape=1)",0.12,5,"thd",1.84605016844518
"Frechet(shape=3)",0.12,5,"thd",1.42421418054187
"Uniform(a=0, b=1)",0.13,5,"thd",1.47346959208468
"Triangular(a=0, b=2, c=1)",0.13,5,"thd",1.22477031681295
"Triangular(a=0, b=2, c=0.2)",0.13,5,"thd",1.53061813629547
"Beta(a=2, b=4)",0.13,5,"thd",1.37935634859055
"Beta(a=2, b=10)",0.13,5,"thd",1.41067066231943
"Normal(m=0, sd=1)",0.13,5,"thd",1.04639370971233
"Weibull(scale=1, shape=2)",0.13,5,"thd",1.3390042546465
"Student(df=3)",0.13,5,"thd",0.605181283485416
"Gumbel(loc=0, scale=1)",0.13,5,"thd",1.25142956117277
"Exp(rate=1)",0.13,5,"thd",1.65709618415676
"Cauchy(x0=0, gamma=1)",0.13,5,"thd",0.403162471142318
"Pareto(loc=1, shape=0.5)",0.13,5,"thd",2.14307050572012
"Pareto(loc=1, shape=2)",0.13,5,"thd",1.76918674692876
"LogNormal(mlog=0, sdlog=1)",0.13,5,"thd",1.66301662113644
"LogNormal(mlog=0, sdlog=2)",0.13,5,"thd",2.06423367224107
"LogNormal(mlog=0, sdlog=3)",0.13,5,"thd",2.12646042114694
"Weibull(shape=0.3)",0.13,5,"thd",2.59937183179296
"Weibull(shape=0.5)",0.13,5,"thd",2.03240415776541
"Frechet(shape=1)",0.13,5,"thd",1.82589336897982
"Frechet(shape=3)",0.13,5,"thd",1.47857350851393
"Uniform(a=0, b=1)",0.14,5,"thd",1.52821095296644
"Triangular(a=0, b=2, c=1)",0.14,5,"thd",1.21983366688276
"Triangular(a=0, b=2, c=0.2)",0.14,5,"thd",1.59776200087749
"Beta(a=2, b=4)",0.14,5,"thd",1.41799029002277
"Beta(a=2, b=10)",0.14,5,"thd",1.46501357829162
"Normal(m=0, sd=1)",0.14,5,"thd",1.02857322572482
"Weibull(scale=1, shape=2)",0.14,5,"thd",1.37180646160645
"Student(df=3)",0.14,5,"thd",0.601900492424211
"Gumbel(loc=0, scale=1)",0.14,5,"thd",1.29088349440225
"Exp(rate=1)",0.14,5,"thd",1.74785543492523
"Cauchy(x0=0, gamma=1)",0.14,5,"thd",0.358760710637866
"Pareto(loc=1, shape=0.5)",0.14,5,"thd",2.00005524210971
"Pareto(loc=1, shape=2)",0.14,5,"thd",1.80366076823467
"LogNormal(mlog=0, sdlog=1)",0.14,5,"thd",1.73244737695017
"LogNormal(mlog=0, sdlog=2)",0.14,5,"thd",2.11895307650158
"LogNormal(mlog=0, sdlog=3)",0.14,5,"thd",2.49898575853328
"Weibull(shape=0.3)",0.14,5,"thd",2.7785336427193
"Weibull(shape=0.5)",0.14,5,"thd",2.10716332534019
"Frechet(shape=1)",0.14,5,"thd",1.85826142075123
"Frechet(shape=3)",0.14,5,"thd",1.525078299439
"Uniform(a=0, b=1)",0.15,5,"thd",1.55304283808851
"Triangular(a=0, b=2, c=1)",0.15,5,"thd",1.23255010606087
"Triangular(a=0, b=2, c=0.2)",0.15,5,"thd",1.60537048006332
"Beta(a=2, b=4)",0.15,5,"thd",1.44940127396646
"Beta(a=2, b=10)",0.15,5,"thd",1.5394226839175
"Normal(m=0, sd=1)",0.15,5,"thd",1.05987499801641
"Weibull(scale=1, shape=2)",0.15,5,"thd",1.38026772711721
"Student(df=3)",0.15,5,"thd",0.555076070594885
"Gumbel(loc=0, scale=1)",0.15,5,"thd",1.2690016932751
"Exp(rate=1)",0.15,5,"thd",1.7176337560383
"Cauchy(x0=0, gamma=1)",0.15,5,"thd",0.324998069265608
"Pareto(loc=1, shape=0.5)",0.15,5,"thd",1.95725585043163
"Pareto(loc=1, shape=2)",0.15,5,"thd",1.91294184953866
"LogNormal(mlog=0, sdlog=1)",0.15,5,"thd",1.78650450138703
"LogNormal(mlog=0, sdlog=2)",0.15,5,"thd",2.21001095209013
"LogNormal(mlog=0, sdlog=3)",0.15,5,"thd",2.16910497784474
"Weibull(shape=0.3)",0.15,5,"thd",2.61192228875987
"Weibull(shape=0.5)",0.15,5,"thd",2.18558036623375
"Frechet(shape=1)",0.15,5,"thd",1.86524548019464
"Frechet(shape=3)",0.15,5,"thd",1.56403883145721
"Uniform(a=0, b=1)",0.16,5,"thd",1.58592248298583
"Triangular(a=0, b=2, c=1)",0.16,5,"thd",1.23626587959116
"Triangular(a=0, b=2, c=0.2)",0.16,5,"thd",1.68037263006449
"Beta(a=2, b=4)",0.16,5,"thd",1.51208890332398
"Beta(a=2, b=10)",0.16,5,"thd",1.54531771848733
"Normal(m=0, sd=1)",0.16,5,"thd",1.0413655340852
"Weibull(scale=1, shape=2)",0.16,5,"thd",1.4151732197512
"Student(df=3)",0.16,5,"thd",0.518408180961098
"Gumbel(loc=0, scale=1)",0.16,5,"thd",1.30833140743562
"Exp(rate=1)",0.16,5,"thd",1.85422329584463
"Cauchy(x0=0, gamma=1)",0.16,5,"thd",0.247407847883081
"Pareto(loc=1, shape=0.5)",0.16,5,"thd",1.96947981566746
"Pareto(loc=1, shape=2)",0.16,5,"thd",1.92982647832942
"LogNormal(mlog=0, sdlog=1)",0.16,5,"thd",1.81181916924321
"LogNormal(mlog=0, sdlog=2)",0.16,5,"thd",2.15510943376668
"LogNormal(mlog=0, sdlog=3)",0.16,5,"thd",2.54333300967733
"Weibull(shape=0.3)",0.16,5,"thd",2.70190062411829
"Weibull(shape=0.5)",0.16,5,"thd",2.0989499364991
"Frechet(shape=1)",0.16,5,"thd",1.9966307958273
"Frechet(shape=3)",0.16,5,"thd",1.58290864036577
"Uniform(a=0, b=1)",0.17,5,"thd",1.65268801349564
"Triangular(a=0, b=2, c=1)",0.17,5,"thd",1.21941329363994
"Triangular(a=0, b=2, c=0.2)",0.17,5,"thd",1.74722160893903
"Beta(a=2, b=4)",0.17,5,"thd",1.52713522205427
"Beta(a=2, b=10)",0.17,5,"thd",1.58017590417999
"Normal(m=0, sd=1)",0.17,5,"thd",1.03256840643508
"Weibull(scale=1, shape=2)",0.17,5,"thd",1.44639384820993
"Student(df=3)",0.17,5,"thd",0.496947248883154
"Gumbel(loc=0, scale=1)",0.17,5,"thd",1.31678744240843
"Exp(rate=1)",0.17,5,"thd",1.84351533238641
"Cauchy(x0=0, gamma=1)",0.17,5,"thd",0.214014170463466
"Pareto(loc=1, shape=0.5)",0.17,5,"thd",2.151661289155
"Pareto(loc=1, shape=2)",0.17,5,"thd",1.95763223786135
"LogNormal(mlog=0, sdlog=1)",0.17,5,"thd",1.80469371819148
"LogNormal(mlog=0, sdlog=2)",0.17,5,"thd",2.4125047639333
"LogNormal(mlog=0, sdlog=3)",0.17,5,"thd",2.23639435581086
"Weibull(shape=0.3)",0.17,5,"thd",2.64118726894198
"Weibull(shape=0.5)",0.17,5,"thd",2.11044101708782
"Frechet(shape=1)",0.17,5,"thd",2.01562057783508
"Frechet(shape=3)",0.17,5,"thd",1.63548146221261
"Uniform(a=0, b=1)",0.18,5,"thd",1.71780931286573
"Triangular(a=0, b=2, c=1)",0.18,5,"thd",1.26016899959255
"Triangular(a=0, b=2, c=0.2)",0.18,5,"thd",1.72636769619131
"Beta(a=2, b=4)",0.18,5,"thd",1.55380444966569
"Beta(a=2, b=10)",0.18,5,"thd",1.63292986313244
"Normal(m=0, sd=1)",0.18,5,"thd",1.03576620985551
"Weibull(scale=1, shape=2)",0.18,5,"thd",1.49270014341583
"Student(df=3)",0.18,5,"thd",0.504790444487653
"Gumbel(loc=0, scale=1)",0.18,5,"thd",1.36801828594523
"Exp(rate=1)",0.18,5,"thd",1.96744752962704
"Cauchy(x0=0, gamma=1)",0.18,5,"thd",0.185596065774669
"Pareto(loc=1, shape=0.5)",0.18,5,"thd",2.32336826798716
"Pareto(loc=1, shape=2)",0.18,5,"thd",2.06687661358227
"LogNormal(mlog=0, sdlog=1)",0.18,5,"thd",1.8890651078311
"LogNormal(mlog=0, sdlog=2)",0.18,5,"thd",2.2641706996767
"LogNormal(mlog=0, sdlog=3)",0.18,5,"thd",2.44401652697896
"Weibull(shape=0.3)",0.18,5,"thd",2.54518290460626
"Weibull(shape=0.5)",0.18,5,"thd",2.19749918524249
"Frechet(shape=1)",0.18,5,"thd",2.0379657646057
"Frechet(shape=3)",0.18,5,"thd",1.63563374946713
"Uniform(a=0, b=1)",0.19,5,"thd",1.7542022422752
"Triangular(a=0, b=2, c=1)",0.19,5,"thd",1.22939439344994
"Triangular(a=0, b=2, c=0.2)",0.19,5,"thd",1.81509679183679
"Beta(a=2, b=4)",0.19,5,"thd",1.56617031736031
"Beta(a=2, b=10)",0.19,5,"thd",1.66470463859318
"Normal(m=0, sd=1)",0.19,5,"thd",1.01592440084453
"Weibull(scale=1, shape=2)",0.19,5,"thd",1.50617769586049
"Student(df=3)",0.19,5,"thd",0.454230168241183
"Gumbel(loc=0, scale=1)",0.19,5,"thd",1.36950524983342
